0.929944	1
0.985445	1
0.785501	1
0.956637	1
0.987360	1
0.977824	1
0.841584	1
0.972683	1
0.966285	1
0.895984	1
0.113053	1
0.920356	1
0.988375	1
0.992516	1
0.970647	1
0.954897	1
0.983776	1
0.978682	1
0.982382	1
0.976969	1
0.636083	1
0.985872	1
0.894559	1
0.949793	1
0.871542	1
0.896268	1
0.958173	1
0.952984	1
0.990045	1
0.987165	1
0.972665	1
0.886975	1
0.921350	1
0.992277	1
0.954534	1
0.791435	1
0.903718	1
0.983504	1
0.732275	1
0.924440	1
0.986165	1
0.956680	1
0.981988	1
0.990326	1
0.142882	1
0.985227	1
0.986662	1
0.969800	1
0.952972	1
0.968744	1
0.990931	1
0.980681	1
0.989860	1
0.987129	1
0.976092	1
0.988497	1
0.966033	1
0.983206	1
0.983236	1
0.986134	1
0.971888	1
0.985336	1
0.845264	1
0.947254	1
0.706691	1
0.981247	1
0.941253	1
0.348113	1
0.993213	1
0.991158	1
0.681767	1
0.983454	1
0.980954	1
0.958286	1
0.992671	1
0.950622	1
0.992282	1
0.935978	1
0.992485	1
0.972681	1
0.976834	1
0.915632	1
0.914862	1
0.964004	1
0.978004	1
0.981192	1
0.947709	1
0.963295	1
0.894289	1
0.978835	1
0.907705	1
0.989155	1
0.959830	1
0.950056	1
0.987460	1
0.980045	1
0.908256	1
0.085495	1
0.699641	1
0.989625	1
0.982963	1
0.972830	1
0.960016	1
0.956693	1
0.978570	1
0.958381	1
0.974804	1
0.989385	1
0.984062	1
0.959402	1
0.993485	1
0.894357	1
0.810097	1
0.960804	1
0.312197	1
0.988228	1
0.989564	1
0.969613	1
0.950900	1
0.948204	1
0.965212	1
0.975290	1
0.860406	1
0.986372	1
0.579851	1
0.809505	1
0.896758	1
0.989350	1
0.982827	1
0.891488	1
0.890447	1
0.990110	1
0.841326	1
0.955924	1
0.974468	1
0.960325	1
0.923061	1
0.994031	1
0.977828	1
0.987939	1
0.990540	1
0.986626	1
0.987515	1
0.983941	1
0.925650	1
0.961383	1
0.984581	1
0.095987	1
0.993200	1
0.989443	1
0.960470	1
0.988483	1
0.988760	1
0.846037	1
0.965563	1
0.931363	1
0.792795	1
0.990258	1
0.993445	1
0.979474	1
0.948290	1
0.993104	1
0.988864	1
0.943853	1
0.973194	1
0.987562	1
0.917301	1
0.989853	1
0.987045	1
0.984933	1
0.189881	1
0.536755	1
0.973236	1
0.702282	1
0.255608	1
0.973968	1
0.981013	1
0.987068	1
0.949611	1
0.826790	1
0.991762	1
0.561374	1
0.987661	1
0.957028	1
0.987024	1
0.979815	1
0.993310	1
0.982145	1
0.949400	1
0.925088	1
0.971809	1
0.925330	1
0.979915	1
0.953139	1
0.871086	1
0.979691	1
0.991860	1
0.040361	1
0.961180	1
0.003000	1
0.965439	1
0.857175	1
0.987233	1
0.176220	1
0.982385	1
0.986233	1
0.984842	1
0.981111	1
0.857726	1
0.984926	1
0.969722	1
0.972705	1
0.902521	1
0.971666	1
0.769533	1
0.976783	1
0.971806	1
0.687710	1
0.218789	1
0.962626	1
0.146721	1
0.965516	1
0.985168	1
0.973880	1
0.984791	1
0.570802	1
0.972425	1
0.958571	1
0.921745	1
0.972216	1
0.708383	1
0.941976	1
0.109205	1
0.994864	1
0.849948	1
0.966727	1
0.904146	1
0.977600	1
0.278667	1
0.313782	1
0.804396	1
0.180764	1
0.726642	1
0.985605	1
0.990140	1
0.931628	1
0.975810	1
0.980597	1
0.962757	1
0.253526	1
0.977098	1
0.984181	1
0.968158	1
0.991464	1
0.970508	1
0.931774	1
0.976477	1
0.985400	1
0.991793	1
0.988639	1
0.197651	1
0.972597	1
0.968905	1
0.977500	1
0.884830	1
0.848609	1
0.966437	1
0.953671	1
0.968747	1
0.982397	1
0.985129	1
0.976084	1
0.984681	1
0.973228	1
0.997184	1
0.101071	1
0.959325	1
0.889139	1
0.936750	1
0.964711	1
0.784588	1
0.962785	1
0.985463	1
0.973285	1
0.932543	1
0.995190	1
0.673578	1
0.265386	1
0.980118	1
